Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
"Nuudelit, kananmakuinen",Mama,62.0,1.5,2.6,0.7,1.08,8.1,8850987101090,"wheat  flour 79%, palm oil, salt, spices (garlic, pepper), sugar, flavour enhancer (e621, e635), chili powder, dried spring onion, flavouring 0,19%, colour (plain caramel), acidity regulators (e500, e501, e451), thickener (e466),  soy  sauce ( soybean , water, salt), citric acid",N/A
Jjajang Hot Chicken Flavor Ramen,SAMYANG,393.0,10.7,12.9,5.71,2.52,59.3,8801073113947,"noodle (69,4%) (wheat flour, modified tapioca starch, refined palm oil, wheat gluten, refined salt, glycerin, soybean oil, thickener: [guar gum (e412)], purified water, acidity regulator: [potassium carbonate anhydrous (e501(i)), sodium carbonate (e500), sodium phosphate dibasic (e339(ii)), citric acid (e330)], emulsifier: [lecithin (e322(i))], green tea flavor oil)

soup (28,1%) (water, black bean paste, white sugar, artificial chicken flavor, onion, soy sauce, soybean oil, whole milk powder, mozzarella cheese powder, chili pepper powder, red pepper powder, milk powder, modified potato starch, caramel color, yeast powder, garlic, butter powder, salt, texturized soy protein powder, decolorized chilli extract, non dairy creamer, paprika extract, corn syrup, flavor enhancer:    [disodium 5-ribonucleotide(e635)], black pepper powder, acidity regulator: [potassium carbonate(e501), sodium carbonate (e500), sodium phosphate (e339), sodium pyrophosphate (e450(ii))])

flake (2,5%) (dried carrot, dried cabbage, frozen dried green peas, dried onion, textured vegetable protein,
contains: wheat, gluten, soy, milk)",N/A
Chicken Flavour Super Noodles,Batchelors,132.0,2.5,5.7,0.9,0.64,17.5,5000354907357,"Noodles (80%) (Wheat Flour, Palm Oil, Potato Starch, Acidity Regulators Potassium Lactate, Citric Acid, Potassium Carbonate, Sodium Carbonate), Salt, Flavour Enhancer (Monosodium Glutamate), Colour (Carotenes), Antioxidant Tocopherol-Rich Extract)), Maltodextrin, Wheat Flour, Maize Starch, Dried Glucose Syrup, Salt, Dried Peas (1%), Flavour Enhancers (Monosodium Glutamate, Disodium 5-ribonucleotides), Dried Sweetcorn (1%), Yeast Extract Powder, Garlic Powder, Onion Powder, Potassium Chloride, Flavouring, Thickener (Guar Gum), Acidity Regulator (Potassium Phosphate), Ground Turmeric, Rapeseed Oil, Dried Parsley, Ground Black Pepper, Stabiliser (Gum Arabic). May also contain celery, crustaceans, fish, milk, molluscs, mustard, sesame and soya.",N/A
Noodles orientales,N/A,110.0,3.0,4.0,0.3,0.7,15.0,6923744359002,N/A,N/A
CHICKEN FLAVOUR INSTANT NOODLES,Hearty Food Company,157.0,3.2,7.2,0.8,0.2,19.2,5059697718687,"Wheat Flour, Palm Oil, Seasoning [Maltodextrin, Sugar, Potassium Chloride, Salt, Wheat Flour, Carrot, Onion, Flavourings, Yeast Extract, Garlic, Ginger, White Pepper, Turmeric, Parsley, Cumin, Turmeric Extract].",N/A
Ramen Miso et Légumes,Oyakata,86.0,2.0,3.6,1.0,0.8,11.0,5901384506636,"Nouilles instantanées (82%) : farine de BLE, huile de palme, amidon modifié, sel, poudres SOUPE DE NOUILLES DE BLE INSTANTANÉES, SAVEUR MISO ET LÉGUMES a lever (carbonates de sodium, carbonates de potassium). Assaisonnement (13,5%): pâte de SOJA miso en poudre (25%) (graines de SOJA, riz, sel, ORGE), exhausteurs de goût: E621, E635; maltodextrine, LACTOSE de LAIT, sel, sauce SOJA en poudre (graines de SOJA, BLE, maltodextrine, sel), sucre, ail en poudre, extrait dis de porc en poudre, extrait de poulet en poudre (extrait de poulet, maltodextrine, sel), protéines de mais hydrolysées, gingembre en poudre, poivre noir, huile de palme, ciboulette, sucre caramélisé, piment Mélange de légumes lyophilisés en proportion variable (4,5%): maïs, carotte, poireau. Le produit peut contenir des traces de : crustacés, ceufs, poissons, céleri, moutarde, graines de sésame, sulfites, mollusques",N/A
Kit bo bun,Tanoshi,153.0,3.7,7.9,7.4,2.0,19.0,3229820803319,"VERMICELLES DE RIZ 150 g: farine de riz 90%, amidon de tapioca.
POUSSES DE HARICOTS MUNGO 170 g: pousses de haricots mungo 60%, sel, correcteurs d'acidité: acide ascorbique, acide citrique, affermissant: chlorure de calcium.
SAUCE BÒ BÚN 100 g: eau, sucre, sauce à base de fleurs de coco (eau, sirop de fleur de coco noir, sel de mer, sirop de fleur de coco correcteur d'acidité: acide citrique), huile de tournesol, pâte de tamarin (eau, tamarin), échotes, chili mariné (chili rouge, sel, correcteur d'acidité : acide acétique), correcteurs d'acidité: acide lactique, acide citrique, épaississant: gomme xanthane. 
CACAHUÈTES GRILLÉES 50g: _cacahuètes_.
 ÉCHALOTES FRITES 15 g : échalotes 93%, amidon de maïs, huile de _soja_.",N/A
Korean Ramen,Noodlicious,84.0,2.2,2.5,0.0,0.7675,11.7,8712857981037,Nosicious bran KOREAN A RAMEN 1 LIMITED EDITION,N/A
Spaghetti,Simply,359.0,12.0,1.9,3.0,,72.0,4056489810377,"Wheat, traces (egg, lupin, mustard, soya)",N/A
Rice Noodles,Waitrose,126.0,2.1,0.7,0.5,0.03,27.0,5000169601693,"Rice, tapioca starch",N/A
Indo mie mi goreng instant noodle,IndofoodIndomie,397.0,7.8,17.2,6.0,1.94,52.4,0089686170726,"noodles: wheat flour (62%), refined palm oil (contains antioxidant 319), salt, acidity regulators (451, 501, 500), thickener (412), colour (101), seasoning powder: salt, sugar, flavour enhancers (621, 631, 627), garlic powder, onion powder, yeast extract, artificial flavour, pepper, anticaking agent (551), seasoning oil: refined palm oil (contains antioxidant 319), onion, sweet soy sauce: sugar, water, salt, wheat, soybean, spices, sesame oil, chilli sauce: chilli, water, sugar, salt, tapioca starch, acidity regulators (260, 330), herbs, flavour enhancers (621, 627, e631), flavours, preservatives (211, 223), fried onion: onion, refined palm oil (contains antioxidant 319),
allergen: contains wheat, contains sesame, contains soy",N/A
Shin Kimchi Noodles,Nongshim,436.0,8.2,15.0,4.8,5.9,67.0,8801043028158,"NOODLES 83% [Wheat flour, potato starch, palm oil, salt, acidity regulators (E501, E500, E339), sunflower oil, antioxidant: E306, emulsifier. E322 (contains soy), green tea extract, colour:. E160a];
SEASONING POWDER 12% [Seasoning (maltodextrin, hydrolyzed vegetable protein (soy, wheat), salt, yeast extract, mustard oil), salt, sugar, spices (maltodextrin, garlic, glucose, black pepper), flavour enhancers (E621, E627, E631), thickener: E412, acid: E330, colour. E150c];
VEGETABLE FLAKES 5% [Kimchi flakes (Chinese cabbage, garlic, red chili pepper), white cabbage, Pak-choi]",N/A
Ramen Chinese stir-fry noodles,Tiger Tiger,155.0,4.9,2.0,,,28.0,5024448562307,"_Wheat_ Flour 45%, Water, Modified Tapioca Starch, Salt, Distilled Vinegar, Acidity Regulators (Lactic Acid, Potassium Carbonate), Stabilizer (Sodium Alginate).",N/A
Thai green curry egg noodles,Naked noodle,93.6,3.08,1.13,1.52,0.678,17.3,5050665037069,"Dried Egg Noodles [Soft WHEAT, Durum WHEAT Semolina, egg, Salt, Acidity Regulator (Potassium Carbonate)], Potato Starch, Natural flavourings, Maltodextrin, Coconut Milk Powder (2.6%), Dried Glucose Syrup, Palm Oil, Onion Powder, Garlic Powder, Sugar, Spinach, Red Pepper, Salt, Chilli Powder, Ground Cumin, Ground Ginger, Dried Coriander, Milk Proteins Stabilisers (Dipotassium Phosphate, Trisodium Citrate), Colour (Curcumin) Natural Lemongrass Flavouring.",N/A
Soba Fried Noodles Classic,Nissin,199.0,4.17,8.46,2.75,0.00313,24.9,5997523329013,"noodles 82,8% [wheat flour, palm oil, salt, flour treatment agent (e500, e451), stabilizer e501, thickener e412, antioxidant e306], liquid seasoning-16,4% [sugar, water, rapeseed oil, soy sauce (water, soya, salt, wheat), flavor enhancers (e621, e635), coloring e150c, dextrose, molasses, vinegar, salt, spices, hydrolyzed vegetable protein, tomato powder,  acidity corrector: citric acid, aroma], scallion, may contain traces of celery,    crustaceans, fish, milk, molluscs, mustard and sesame,",N/A
Noodles orientales,N/A,110.0,3.0,4.0,0.3,0.7,15.0,6923744359118,N/A,N/A
Soba Cup Noodles,Nissin,203.0,5.6,8.2,4.1,8.2,25.5,5997523315818,"Nudeln 74,0% (WEIZENMEHL, Palmil, Kochs (Mononatriumglutamat, Dinatrium-5'-ribonudeotid), Farbstoff (Animomak Zuckerkulör), Dextrose, Melasse, Branntweinessig, Kochsalz, Gewürze hydrolyseres Maisprotein, Tomatenpulver, modifizierte Stärke, Säureregulator (Cronensäure), Aromen, Kohl, Hühnerfleischstücke. Kann Spuren von Sellerie, Krebsteren de SAUCE D'ASSAISONNEMENT YAKISOBA. Ingrédients: Nouilles 74,0% (fanne de BLE, huile de palme, sel de cuisine, exhausteur de gout (glutamate à Fisch, Milch, Weichtieren, Senf und Sesam enthalten.",N/A
Instant noodles chicken flavour,Kania,100.0,2.2,4.4,0.6,0.72,12.2,4056489750307,N/A,N/A
Buckwheat Soba Noodles,Itsu,279.0,10.0,1.43,0.476,0.405,55.6,5060262489956,"Wheat flour (72%), buckwheat flour (15%), water, salt",N/A
5285000397830,N/A,70.0,7.0,,3.0,3.25,,5285000397830,"ING Nouille endre, hu Régulateur TS: potassium يق القمح الطري Farine de blé : ملح منظم me végétale, el) Sodium (E500 (carbonate de sodium (E452) carbonate de (E501) p Gomme de guar (hosphate de l Riboflavine/Vitamine Antioxydant : TBHQ Colorant: Poudre d'assaisonnement (E101), .TBHQ (E319): Conte les النيم الفان RIONELAB کر جوان غر 1 مجموع السمع المهن المشبع اع ١ 1 المهر التحول (غ) مثخنة : صمغ : ssissant فلافين فيتامين 7 ملح, سكر مسحوق نكهة Boot اعية, يض منظم sel sucre, exhausteur 5%): (7 (E621), Poudre d'arôme artifice des boeuf, extrait de levure, poireau poivre blanc, régulateur d'acidité de citrique), poudre d'ail, poudre 99 gnon, caramel (E150d). are de piment (0.4%). nt: Gluten. ونه کربوهیدرات (غ) (69) اميل (E150d) .(0.4%) المصرية سرية العصير Fout foeuf 5285000397830&quot; MET mijoter pe Or DE DE PRE 300 ذا لديك ببطء لمدة 3 into bles Cook the noodles Fairer les in (850 300 ml rowave Process Instant Wand Juilles",N/A
Instant noodles chicken flavour,Indomie,454.0,10.6,15.3,4.3,4.2,66.9,0089686170108,"INGRÉCIENTS: Nouilles: Farine de blé (74%), huile de palme raffinée  (contient antioxydant E319), sel, correcteurs d'acidité (E451, E501, E500), épaississant (E412), colorant (E101). Assaisonnement: Sel, exhausteur de goût (E621, E627, E631), sucre, extrait de levure, poivre, poudre d'ail, arôme poulet (1,0%), antiagglomérant (E551), gingembre en poudre. Poudre de piment. Allergènes : Contient: Gluten TRACES POSSIBLES DE SOJA, OEUF, SULFITES",N/A
Nouilles de riz,Carrefour,116.0,1.9,0.5,0.5,,25.0,3560071005634,"Farine de riz 90%, eau, sel.",N/A
Egg Noodles Singapore Curry,Naked Noodle,83.0,3.2,0.8,2.0,0.53,15.3,5050665022584,"dried egg noodles (71%) [soft wheat, durum wheat semolina, egg, salt, acidity regulator (potassium carbonate)], potato starch, maltodextrin, flavourings, sugar, dríed carrot (2.3%), garlic powder, curry powder (1.4%) [coriander, turmeric, salt, allspice, ginger, fenugreek, garlic powder, black pepper, cumin, red pepper, bay], dried spring onion (1.3%), dried onion, onion powder, chinese five spice (0.5%), [salt, star anise. sugar, onion powder, garlic powder, black pepper, cinnamon, clove, fennel seed, ginger], chilli powder, dried coriander, mushroom extract powder, ground turmeric, palm oil, colour (curcumin). allergy advice: for allergens, including cereals containing gluten, see ingredients in bold",N/A
3 Minute Chicken Flavour Noodles,Maggi,459.0,10.3,17.6,2.87,0.00621,63.7,7613035062795,"wheat flour (79%), sunflower oil, potato starch, wheat gluten, salt, acidity regulator (potassium carbonates), stabiliser (sodium polyphosphate)",N/A
Indomies noodles,IndoMie,470.0,10.0,21.0,5.0,4.0,61.0,8606108584187,"pasta (9)3%): ble flour, hydrogenated palm bush (contains lantiay an buty lydroquinane grasses/ vetten/ abwites de potassum, carbonates e wium), stabilizer (polyphosphates), sparse (gquar gum), colour (rbofavin), condiment powder 5.6%): se, flavour enhancer - saturated fat/ davon rasita tal de lae, sugar, potea, celeri powder garlic powder, hule ax spices (4.7%) hydrogenated palm oil (contains antiorydant butylydroquinone teriäie),  oipon,l, hene fettsäuren/ varav mäti ée a loulels svep groente smaak, ingredients: pasta (89,34) tarwemeel gerafinerde palmolie berat antionidant: et-butyihydochinon), 20ut, zurtergelar kalumcarbonat, en), vienin b2 (ribofavine), kudenpoeder (5,6%) zout, aroma, smakversterker (momonatriunglutamat), peperpeder, wienpoeder, gistextract, suke, prei, selderijpoeder ddes gras salureilage ent artanidans e319), ui, kofok, irengras, chlipeder (0,4) ir hazır sebzeli nundle çorbası,  laindekiler: noole 893%): bugday unu, biksel sw yag antidokidan icerir, katı/ arbonat, sodyum karbonat, polifostat) koyufaspuma (guay zamk), 2witamini ribofavin), (esni tizu 5,6%): tuz lezetartna, aroma artina (modasodyam glutamate), kima ber ou, tou, sanmak tacu vağ 47%), vitisel sm yej (tarsijer biti hidrokinon içeni, soğan, sarimcak, limon out,limon yaprağı, pul biber (04) owder, celert, carlic 75g gluddes koolyea las sl ar food fibres/ voedingsvezels/ elweir/eweiss/protein  es/elwiton siag)(j y3:(4,7%)",N/A
Noodle Cup Chicken Taste White Black Pepper Chili,"Nestlé, Maggi",104.0,2.3,5.0,0.7,1.1,12.0,7613036680028,"87,3% frittierte Nudeln, _Weizenmehl_, Sonnenblumenöl, _Weizengluten_, Salz, Säureregulator Kaliumcarbonat, Stabilisator Polyphosphate, Salz, Karotten, Gewürze (Chili, Knoblauch, Pfeffer, Kurkuma), Zwiebeln, Kräuter (Petersilie, Schnittlauch, _Sellerieblätter_), Lauch, Zucker, Sonnenblumenöl, Stärke, natürliche Aromen, Huhnaromen (mit _Weizen_), Hefeextrakt.",N/A
Egg Noodles Chinese Chow Mein,Naked,90.0,2.8,0.4,0.9,0.91,18.2,5050665020429,"Dried Egg Noodles [WHEATFLOUR, EGG, Salt, Colour (Algal Carotenes), Acidity Regulators (Potassium Carbonate, Sodium Bicarbonate), Potato Starch, Natural Flavourings (contain WHEAT), Soy Sauce Powder (3%) Maltodextrin, Salt, SOYA Beans, WHEAT], Sugar, Dried Carrot (2%), Garlic Powder, Colour (Plain Caramel), Dried Spring Onion, Dried Garlic, Salt. ALLERGY ADVICE: For allergens, including cereals containing gluten, see ingredients in BOLD. Also, may contain milk, mustard and other gluten sources.",N/A
Soba Classic Cup,Nissin,206.0,5.9,8.3,4.4,1.3,25.8,5997523312152,"Sodiy acid citric, stabilizator (E451), antioxidant (E306)], Sos de condimente 19,9% (zahar, apa, ulei din seminte de sare, condimente, proteina hidrolizată de porumb, pudră de roşii, amidon modificat, corector de aciditate (acid citric), aramel varza, bucati de carne de pui. Poate contine urme de ţelină, crustacee, peste, lapte, moluste, mustars A Susan Ase consuma de preferință înainte de sfârşitul: a se vedea baza ambalajului.",N/A
BBQ super noodles,Batchelors,,,,,,,5000354405105,"wheat flour, palm oil, antioxidants, flavouring, yeast extract, flavour enhancer monosodium glutamate disodium ribonucleotides, onion, maltodextrin, milk mineral concentrate, plain caramel, paprika extract, salt, thyme extract, parsley, smoked dextrose sugar, smoke flavouring, acid citric acid, black pepper extract",N/A
Naked noodle soup,Naked,90.0,2.9,1.1,1.5,1.29,16.9,5050665039841,"noodles in an asian style en flavour broth with dried ot, mushroom and cabbage. ients: dried noodles (60%) [durum wheat semolina, salt], gs (contain celery), potato starch, maltodextrin, garlic ground ginger, dried carrot (1.2%), onion powder, sugar, shroom (0.8%), mushroom extract powder, dried cabbage, e powder [soya beans, wheat, salt, maltodextrin], ground oper, dried coriander, barley malt vinegar extract. y advice: for allergens, including cereals containing gluten, dients in bold. also may contain egg. rition information: al values sumed) per 100g per serving (225g) 381kj (",N/A
Rice stick noodles,Tiger Tiger,304.0,3.0,0.5,0.0,3.0,72.0,5024448533475,"Rice Flour (83%), Tapioca Starch, Salt.",N/A
Straight to Wok Noodles,Asda,155.0,6.2,0.5,1.0,0.37,31.0,5054070716434,"water, wheat flour, wheat gluten, salt, sunflower oil, acidity regulator (lactic acid), 1-2 mins high stabiliser (guar gum).",N/A
Sichuan noodle,Picard,127.0,8.4,3.2,3.4,1.3,15.0,3270160862917,,N/A
Ko-Lee Finest Rice Vermicelli Noodles,KO-LEE,340.0,5.0,0.0,,,80.0,5023751351004,"Thai rice, water",N/A
Chicken noodles,"Maggi,Nestle",434.0,8.5,15.6,1.7,3.13775,64.9,19010588,"Tastemaker: Mixed spices (Dehydrated onion, Dehydrated onion bits, Dried garlic powder (3%), Red chilli flakes (3%), Black pepper powder (2.3%), Dried garlic bits (2%), Red chilli powder (0.9%), Spice extract blend (Capsicum extract, Coriander extract, Cumin extract), Turmeric powder, Nutmeg powder), Sugar, Noodle powder (Refined wheat flour (Maida), Palm oil, Iodised salt, Gluten, Thickeners (508, 412), Acidity Regulators (501(i), 500 (i)), Humectant (451(i))), Iodised salt, Starch, Dehydrated chicken powder (Chicken meat (5.7%), Chicken fat (0.3%), Humectant 420(ii), Iodised salt, Onion, Dehydrated bread, Acidity regulator (330)), Thickener (508), Flavour enhancer (635), Liquid chicken fat (Chicken fat (1.9%), Acidity Regulator (330), Sunflower oil, Antioxidants (307(b), 320)), Caramel salt mix (Iodised salt, Colour (150d), Palm oil), Palm oil, Acidity Regulator (330), Mineral (Ferric pyrophosphate) and Dehydrated kasuri methi leaves. CONTAINS PERMITTED NATURAL COLOUR AND ADDED FLAVOURS (NATURAL FLAVOUR AND NATURE IDENTICAL FLAVOURING SUBSTANCES). May contain Eggs, Milk solids and Soya.",N/A
Bang bang noodle salad,Marks & Spencer,130.0,4.67,5.67,3.78,0.578,13.9,29157327,"Cooked Rice Noodles (23%) (Water, Rice Flour), Peanut, Coconut and Chilli Dressing (16%), Cabbage (10%), Edamame Soybeans (8%), Butternut Squash (8%), Sugar Snap Peas (7%), Courgette, Peppers, Spring Onions, Peanuts, Coriander, Vegetable Oil (Sunflower/Rapeseed), Lime Juice, Ginger Purée, Sugar, Coconut Cream (Coconut Extract, Water), Salt, Lemongrass, Lime Leaves, Roasted Garlic Purée, Turmeric, Cornflour, Black Sesame Seeds, Potato Starch, Paprika Flakes, Ground Cayenne Pepper. PEANUT, COCONUT AND CHILLI DRESSING contains Water, Peanuts, Coconut Cream (Coconut Extract, Water), Sugar, Lime Juice, Garlic Purée, Red Chilli Purée, Lemongrass, Salt, Lime Leaves, Ginger Purée, Cornflour, Coriander, Soybeans, Wheat (contains Gluten), Stabiliser, Pectin, Turmeric, Palm Oil, Peanut Oil, Rapeseed Oil.",N/A
2-minute Noodles,Maggi,443.0,8.57,18.6,2.86,1.68,62.9,0941458000290,"refined wheat flour, palm oil, iodised salt, wheat gluten, potassium chloride, guar gum, potassium carbonate, sodium bicarbonate, sodium tripolyphosphate, onion powder, coriander powder, turmeric powder, red chili powder, garlic powder, cumin powder, aniseed powder, ginger powder, fenugreek powder, black pepper powder, clove powder, green cardamom powder, nutmeg powder, hydrolysed groundnut protein, sugar, palm oil, starch, iodised salt, potassium chloride, disodium ribonucleotides, toasted onion flakes, acidity regulator, citric acid, caramel color, mineral, wheat gluten",N/A
Quick cook ribbon noodles,"Sainsbury's,By sainsbury's",148.0,5.6,0.7,0.5,0.12,28.8,00159326,"water,
Wheat Flour (45%),
Sunflower Oil,
Wheat gluten,
Salt,
Lactic Acid",N/A
Fine Egg Noodles,M&S,84.4,2.69,1.05,0.145,0.142,16.5,00383080,"Water Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin) Pasteurised Egg Yolk, Vegetable Oil (Sunflower/Rapeseed), Salt, Turmeric, Paprika.",N/A
Indomie Mi Goreng Fried Noodle 85G,Indomie,500.0,9.6,24.2,6.2,2.2625,59.7,0089686010947,"ingredie noodles : wheat flour (62%), refined palm oil (contains antioxidant 319), tapioca starch, salt, acidity regulator (501, 500), thickener (412), color (101). seasoning powder : salt, sugar, flavour enchancers (621,631,627), garlic powder, onion powder, yeast extract, flavours, pepper, anti caking agent (551). seasoning oil : refined palm oil (contains antioxidant 319), onion. sweet soy sauce : sugar, water, salt, wheat, soy bean, spices, sesame oil. chili sauce : chili, water, sugar, salt, tapioca starch, acidity regulator (260, 330), flavour enchancers (621, 631, 627), garlic flavour, preservatives (23 1, 223). onion : onion, refined palm oil (contains antioxidant 319).",N/A
Wok noodles curry,Vitasia,151.0,6.4,1.3,0.6,0.18,27.5,20567392,"68% farine de blé, eau, gluten de blé, huile de tournesol, sel de cuisine, 0,75% curry en poudre (coriandre, 0,19% curcuma, cumin, piment, gingembre, fenugrec, sel de cuisine, fenouil, anis étoilé, correcteur d'acidité: acide lactique, épaississant gomme de guar.",N/A
Noodles alle verdure,Saikebon,92.0,1.6,4.5,0.8,0.61,11.0,8000050019443,"_Noodles istantanei_ (92%): farina di _frumento_, olio di palma, amido modificato, sale, agenti lievitanti: carbonato di sodio, carbonato di potassio, 
_Condimento in polvere_ (8%): verdure in proporzione variabile 2,5% (carota, _sedano_, cavolo, cipolla, porro), sale, esaltatori di sapidità: E621, E635, E508, spezie (aglio, pepe nero, zenzero, peperoncino), _lattosio_, aromi (contengono _glutine_, _senape_, _sedano_), estratto di lievito, grasso di palma, aneto, prezzemolo, correttore di acidità: acido citrico, colorante: E100.",N/A
"Knorr Fix, Hühnersuppe",Knorr,31.0,1.2,0.5,0.5,0.76,5.9,8712566332137,"80% Nudeln (_HARTWEIZENGRIESS_, _WEIZENMEHL_), jodiertes Speisesalz, Hefeextrakt, Aromen, Kaliumchlorid, Speisesalz, Stärke, 0,5% Hühnerfett, _KNOLLENSELLERIE_, 0,3% Lauch, 0,3% Petersilie, 0,2% Karotten, Tomaten, Zwiebeln, Kurkuma, Rosmarin, Antioxidationsmittel (Extrakt aus Rosmarin).",N/A
Jin Ramyon (mild),Ottogi,418.0,10.2,13.2,2.58,3.92,65.3,8801045999906,"noodles(106,8g): whent flour 61%, modified starch (potato, tapioca), palm oil, polalo nudein starch, whent gluten, salt, yeast extract, acidity regulators: e501, e452, colour: e101, soup powder(11g): salt, sugar, flavour enhancers: e621, e627, e631, soy suppenp sauce powder (soybean, whent, salt), hydrolyzed vegetable prolein (soy, whest sogsobe corn), red chilli pepper, soybean paste powder (soy, whent), yeast extract powder, sc garlic powder , palm ail powder, glucose, black pepper, dextrin, kelp extract powder ween (kelp, dextrin, sal), cili extract, dehydrated vegetable mbx(2,2g): chinese cabbage, textured vegetable protein gebr (soy, wheat), carrot, green onion, shitake mushroom, seaweed",N/A
Buldak Bokkeummyeon,Samyang,400.0,10.0,12.9,5.0,2.91,61.4,8801073140578,"noodle: wheat flour, modified starch, palm oil,  wheat gluten , soup , flake: water,  soy  sauce, sugar, artificial chicken flavor, red pepper seasoning powder,  soybean  oil, onion, red pepper seed oil, red pepper powder, yeast extract seasoning powder, garlic roast sesame, dried laver",N/A
Instant Noodles Casserole Beef Flavour,"Thai Preserved Food Factory Co. Ltd., Wai Wai, ไวไว",87.0,1.9,3.4,0.6,1.1,12.0,8850100002488,"noodles (52,2 g)  wheat  flour 67,50%, palm oil 10,00%, water 1,20%, salt 0,50%, seasoning sachet (4,8 g): sugar 4,60%, garlic powder 3,60%, salt 2,50%,  soy  sauce powder 1,33%, chili powder 1,00%, dried spring onion 0,50%, monosodium glutamate 0,50%, artificial beef flavour 0,17%, black pepper 0,10%, oil sachet (3,0g): palm oil 5,00%, shallot 1,50%",N/A
KOKA The Original Spicy Stir-Fried Noodles,KOKA,,,,,,,8888056708109,"noodles: wheat flour, palm oil, salt, canola oil, salt, seasoning: sugar, flavouring (contains sesame), flavour enhancer (e621), garlic, soy sauce powder (soy, salt, wheat, maltodextrin), colour (caramel), chives, spices,",N/A
Kola Noodle,Koka,461.0,10.4,19.5,3.18,3.7,59.6,8888056603961,"wheat flour, palm oil, salt, seasoning: salt, curry powder enhancer (e621), hydrolysed soy protein, onion, chives,",N/A
Pot Noodle Bombay Bad Boy 90g,Pot Noodle,134.0,3.0,5.2,0.8,0.4,18.0,5000118203541,"Dried noodles 65% (_Wheat_ flour (contains calcium carbonate, iron, niacin, thiamin), palm oil, salt, firming agents (potassium carbonate, sodium carbonates)) maltodextrin, _wheat_ flour, curry (coriander, cumin, turmeric, pepper, aniseed, cinnamon, fennel seed, ginger, lovage root, cayenne pepper, allspice), yeast extract, garlic, sweetcorn, peas, sugar, salt, onion powder, palm fat, _barley_ malt extract, potato starch, soy sauce (_soybeans_, _wheat_), flavourings, acid (citric acid), paprika, sauce 4% (water, spirit vinegar, modified corn starch, salt, cumin, cayenne pepper, flavourings).",N/A
Instant Noodles,ko-lee,109.0,2.43,6.57,0.0,0.604,9.0,5023751000308,"noodles cal heat fesur polite slaarh, pain c s a sodum tripolahosphale ribefi su ing powwcie sat, suga reour enhuncers (nenceodlum glubnate e-621, clscdum 5 ribonudecticies: e-636, spices nd onion, garfic. pepper shalt chilginger, npdalotegeibe protin anticaling agant (sicm closide e-55, puim ol actficial chicken reaur tapioca sturch teast extract cour (amnonia caramelt e-150 giu de nouilles: farine de bil, amidon de pomme de tem hule de puailme, de fea de sel, des agents an-aggiondnnits (carbonate de sadlum, le cartonate de poitasssium, umpaisiunt gomme de guar le tripolypihospitate de sodium, de ribolvite poudre de assaibomement sel suce, ehaustours de saveur monosadique e-8275omucioes dsodiques e-6 smd (ignon, all, pol acha dolyse, agent antiaggitomerant (dyce de silicium 5-85 he gaime, saveur artciolle de poulet, amiitn d tapicca outal de ln cndeuranmaniac caramet e-150 iti piment, gingembe hp proine nfg da, best selb, suith no caded on the packlabel net contents: 70 ge step t bol 2 oups (250 cooking pan ae the nood souco olet wg",N/A
Chunky Soup (Classic Chicken Noodle),Campbell's,54.2,3.96,1.46,0.625,0.88,6.25,0051000038852,"Chicken stock, white meat chicken, carrots, enriched egg noodles (wheat flour, eggs, egg whites, wheat protein isolate [wheat gluten, phosphate, lactic acid), niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), celery, Contains less than 2% of: water, modified cornstarch, salt, chicken fat, yeast extract, potassium salt, soy protein concentrate, sugar, dried chicken, dried onions, sodium phosphate, flavoring, spice, vegetable broth, cooked chicken skins, beta carotene for color, disodium inosinate, disodium guanylate, egg yolks, soy lecithin. Contains: Egg, wheat, soy.",N/A
Sesame chicken,Itsu,85.0,2.7,1.7,1.0,0.64,14.0,5060262487884,"Udon noodles (81%) (water, wheat flour, tapioca starch, salt, acidity regulator: lactic acid; stabiliser: sodium alginate), broth paste (19%) (soy sauce [water, soya beans, wheat, salt, alcohol), tahini paste (sesame) (20%), stock [maltodextrin, natural flavouring, yeast extract, salt, sugar, dried onion), sesame oil, mirin [fermented rice, water, maltose, alcohol), yeast extract, sugar, rapeseed oil, ginger puree, chilli puree, paprika, garlic puree, black pepper), spring onion containing gluten,",N/A
Folded rice noodles,Aldi,119.0,2.1,0.1,0.1,0.05,26.7,4088600168777,"RICE FLOUR (84%), Water.",N/A
